cells	cell_sizes	mc	median_mc_cell_size	total_mc_umis	total_mc_cells
WSWLV0009218	944	24	1408	223294	137
WSWLV0009219	1239	34	2156.5	249752	108
WSWLV0009221	405	15	780	50786	55
WSWLV0009222	774	45	994	54904	57
WSWLV0009223	1241	31	1674.5	203005	112
WSWLV0009224	1208	45	994	54904	57
WSWLV0009229	819	45	994	54904	57
WSWLV0009230	565	32	1528	61730	39
WSWLV0009233	1418	3	1275	129482	101
WSWLV0009234	2879	39	1997	203666	99
WSWLV0009235	1492	39	1997	203666	99
WSWLV0009236	1504	4	1430	138899	89
WSWLV0009237	917	17	1379	111228	67
WSWLV0009238	714	39	1997	203666	99
WSWLV0009242	558	15	780	50786	55
WSWLV0009243	1018	29	1473	66644	44
WSWLV0009245	1310	35	1595.5	81562	50
WSWLV0009246	466	10	937.5	186378	178
WSWLV0009247	1579	24	1408	223294	137
WSWLV0009248	486	45	994	54904	57
WSWLV0009249	3319	28	3297	425198	121
WSWLV0009250	1696	24	1408	223294	137
WSWLV0009251	2526	39	1997	203666	99
WSWLV0009252	876	19	808.5	40435	36
WSWLV0009253	1136	22	927	88331	79
WSWLV0009255	512	8	431	79545	113
WSWLV0009256	988	5	1833	220077	107
WSWLV0009257	1315	10	937.5	186378	178
WSWLV0009260	2269	44	1582.5	76775	48
WSWLV0009261	1929	34	2156.5	249752	108
WSWLV0009263	1585	36	1903.5	86269	40
WSWLV0009264	830	18	790	70370	79
WSWLV0009267	1217	37	1904	194531	98
WSWLV0009269	638	18	790	70370	79
WSWLV0009270	2697	30	2266.5	186732	76
WSWLV0009271	1153	45	994	54904	57
WSWLV0009272	223	48	701	31335	41
WSWLV0009274	337	14	455	30944	55
WSWLV0009276	1179	5	1833	220077	107
WSWLV0009277	1032	5	1833	220077	107
WSWLV0009281	997	10	937.5	186378	178
WSWLV0009284	1016	37	1904	194531	98
WSWLV0009286	1328	45	994	54904	57
WSWLV0009288	2163	42	1919.5	88999	44
WSWLV0009290	831	7	437.5	29546	58
WSWLV0009291	229	1	487	21300	36
WSWLV0009293	1629	35	1595.5	81562	50
WSWLV0009294	1832	5	1833	220077	107
WSWLV0009295	1796	34	2156.5	249752	108
WSWLV0009296	1598	25	1028.5	224017	178
WSWLV0009297	2300	34	2156.5	249752	108
WSWLV0009298	1857	36	1903.5	86269	40
WSWLV0009299	1922	3	1275	129482	101
WSWLV0009301	1169	7	437.5	29546	58
WSWLV0009303	1368	13	1072.5	64321	56
WSWLV0009304	523	9	841	80406	75
WSWLV0009306	830	21	449	17824	33
WSWLV0009310	2205	32	1528	61730	39
WSWLV0009313	3392	5	1833	220077	107
WSWLV0009314	999	11	717	65368	85
WSWLV0009315	951	10	937.5	186378	178
WSWLV0009316	2150	1	487	21300	36
WSWLV0009318	547	21	449	17824	33
WSWLV0009321	1172	10	937.5	186378	178
WSWLV0009324	1423	3	1275	129482	101
WSWLV0009327	1452	29	1473	66644	44
WSWLV0009328	1592	3	1275	129482	101
WSWLV0009332	1535	24	1408	223294	137
WSWLV0009334	1717	4	1430	138899	89
WSWLV0009335	2859	42	1919.5	88999	44
WSWLV0009339	1690	40	1872.5	158800	80
WSWLV0009342	579	9	841	80406	75
WSWLV0009343	1310	23	1721.5	133987	68
WSWLV0009344	1721	40	1872.5	158800	80
WSWLV0009345	3315	27	2454	133116	53
WSWLV0009346	1887	33	2148	189033	87
WSWLV0009347	1266	47	1961.5	138372	66
WSWLV0009348	2434	28	3297	425198	121
WSWLV0009349	2323	37	1904	194531	98
WSWLV0009351	1064	47	1961.5	138372	66
WSWLV0009352	1321	11	717	65368	85
WSWLV0009353	3353	34	2156.5	249752	108
WSWLV0009354	1415	43	1063.5	142647	120
WSWLV0009355	1431	10	937.5	186378	178
WSWLV0009359	1948	26	1995	189879	89
WSWLV0009360	961	48	701	31335	41
WSWLV0009361	3036	37	1904	194531	98
WSWLV0009362	3926	16	562.5	37373	44
WSWLV0009363	946	14	455	30944	55
WSWLV0009364	1010	21	449	17824	33
WSWLV0009365	1322	33	2148	189033	87
WSWLV0009366	2394	28	3297	425198	121
WSWLV0009367	2716	28	3297	425198	121
WSWLV0009368	1009	39	1997	203666	99
WSWLV0009370	1275	3	1275	129482	101
WSWLV0009372	1497	40	1872.5	158800	80
WSWLV0009373	1713	4	1430	138899	89
WSWLV0009375	680	16	562.5	37373	44
WSWLV0009376	1407	43	1063.5	142647	120
WSWLV0009379	2101	28	3297	425198	121
WSWLV0009380	1032	45	994	54904	57
WSWLV0009381	1044	35	1595.5	81562	50
WSWLV0009382	1590	17	1379	111228	67
WSWLV0009383	291	22	927	88331	79
WSWLV0009384	1197	45	994	54904	57
WSWLV0010002	899	2	1415	89575	64
WSWLV0010003	834	48	701	31335	41
WSWLV0010004	1627	40	1872.5	158800	80
WSWLV0010005	1417	31	1674.5	203005	112
WSWLV0010007	919	46	1072	44008	38
WSWLV0010009	3417	37	1904	194531	98
WSWLV0010017	299	14	455	30944	55
WSWLV0010018	2381	5	1833	220077	107
WSWLV0010021	439	7	437.5	29546	58
WSWLV0010025	1944	4	1430	138899	89
WSWLV0010026	1441	35	1595.5	81562	50
WSWLV0010028	1949	24	1408	223294	137
WSWLV0010029	260	8	431	79545	113
WSWLV0010030	2071	41	2059	81383	40
WSWLV0010032	1522	24	1408	223294	137
WSWLV0010033	1031	12	700	26462	35
WSWLV0010034	1266	37	1904	194531	98
WSWLV0010036	305	19	808.5	40435	36
WSWLV0010037	2873	23	1721.5	133987	68
WSWLV0010039	1202	44	1582.5	76775	48
WSWLV0010040	1410	2	1415	89575	64
WSWLV0010041	1060	4	1430	138899	89
WSWLV0010043	526	14	455	30944	55
WSWLV0010044	961	11	717	65368	85
WSWLV0010045	1348	47	1961.5	138372	66
WSWLV0010046	733	23	1721.5	133987	68
WSWLV0010047	1407	33	2148	189033	87
WSWLV0010049	1127	46	1072	44008	38
WSWLV0010051	1894	15	780	50786	55
WSWLV0010052	378	18	790	70370	79
WSWLV0010053	2369	30	2266.5	186732	76
WSWLV0010058	461	18	790	70370	79
WSWLV0010059	2048	40	1872.5	158800	80
WSWLV0010063	1946	31	1674.5	203005	112
WSWLV0010064	455	14	455	30944	55
WSWLV0010065	2784	34	2156.5	249752	108
WSWLV0010067	779	18	790	70370	79
WSWLV0010068	1193	48	701	31335	41
WSWLV0010071	555	22	927	88331	79
WSWLV0010073	2215	41	2059	81383	40
WSWLV0010075	1263	24	1408	223294	137
WSWLV0010077	1265	43	1063.5	142647	120
WSWLV0010079	1674	10	937.5	186378	178
WSWLV0010083	513	7	437.5	29546	58
WSWLV0010084	1143	13	1072.5	64321	56
WSWLV0010086	206	7	437.5	29546	58
WSWLV0010087	723	9	841	80406	75
WSWLV0010088	1303	40	1872.5	158800	80
WSWLV0010089	438	7	437.5	29546	58
WSWLV0010090	1928	28	3297	425198	121
WSWLV0010091	1856	9	841	80406	75
WSWLV0010092	722	23	1721.5	133987	68
WSWLV0010095	587	10	937.5	186378	178
WSWLV0010099	924	48	701	31335	41
WSWLV0010102	1809	2	1415	89575	64
WSWLV0010103	933	25	1028.5	224017	178
WSWLV0010104	1730	2	1415	89575	64
WSWLV0010105	649	43	1063.5	142647	120
WSWLV0010108	457	32	1528	61730	39
WSWLV0010110	780	10	937.5	186378	178
WSWLV0010113	3550	24	1408	223294	137
WSWLV0010118	1970	41	2059	81383	40
WSWLV0010123	1444	27	2454	133116	53
WSWLV0010124	2285	26	1995	189879	89
WSWLV0010125	1186	24	1408	223294	137
WSWLV0010126	461	7	437.5	29546	58
WSWLV0010127	1107	6	1865	234439	113
WSWLV0010128	1170	5	1833	220077	107
WSWLV0010129	1887	33	2148	189033	87
WSWLV0010132	513	18	790	70370	79
WSWLV0010134	683	18	790	70370	79
WSWLV0010137	845	24	1408	223294	137
WSWLV0010138	4083	5	1833	220077	107
WSWLV0010140	565	3	1275	129482	101
WSWLV0010141	1438	33	2148	189033	87
WSWLV0010142	788	45	994	54904	57
WSWLV0010144	1377	30	2266.5	186732	76
WSWLV0010145	880	35	1595.5	81562	50
WSWLV0010146	1249	30	2266.5	186732	76
WSWLV0010147	1449	43	1063.5	142647	120
WSWLV0010148	1405	39	1997	203666	99
WSWLV0010149	1362	6	1865	234439	113
WSWLV0010150	2919	31	1674.5	203005	112
WSWLV0010151	732	24	1408	223294	137
WSWLV0010152	1524	34	2156.5	249752	108
WSWLV0010154	1586	27	2454	133116	53
WSWLV0010155	1845	37	1904	194531	98
WSWLV0010156	1497	39	1997	203666	99
WSWLV0010158	1182	33	2148	189033	87
WSWLV0010161	1343	39	1997	203666	99
WSWLV0010162	669	31	1674.5	203005	112
WSWLV0010163	1362	37	1904	194531	98
WSWLV0010165	794	43	1063.5	142647	120
WSWLV0010166	1027	9	841	80406	75
WSWLV0010167	357	6	1865	234439	113
WSWLV0010169	2037	33	2148	189033	87
WSWLV0010171	996	44	1582.5	76775	48
WSWLV0010174	441	14	455	30944	55
WSWLV0010176	891	46	1072	44008	38
WSWLV0010177	584	45	994	54904	57
WSWLV0010178	1014	43	1063.5	142647	120
WSWLV0010184	2173	13	1072.5	64321	56
WSWLV0010185	1109	40	1872.5	158800	80
WSWLV0010187	242	48	701	31335	41
WSWLV0010188	847	17	1379	111228	67
WSWLV0010190	4284	24	1408	223294	137
WSWLV0010191	1427	26	1995	189879	89
WSWLV0010192	1319	1	487	21300	36
WSWLV0010194	281	3	1275	129482	101
WSWLV0010197	4396	28	3297	425198	121
WSWLV0010202	1247	29	1473	66644	44
WSWLV0010204	635	1	487	21300	36
WSWLV0010207	690	10	937.5	186378	178
WSWLV0010208	926	10	937.5	186378	178
WSWLV0010209	2798	39	1997	203666	99
WSWLV0010210	1196	4	1430	138899	89
WSWLV0010212	372	4	1430	138899	89
WSWLV0010213	1504	41	2059	81383	40
WSWLV0010214	1278	3	1275	129482	101
WSWLV0010215	1145	24	1408	223294	137
WSWLV0010217	606	11	717	65368	85
WSWLV0010219	1430	31	1674.5	203005	112
WSWLV0010220	680	10	937.5	186378	178
WSWLV0010223	1390	9	841	80406	75
WSWLV0010224	2840	28	3297	425198	121
WSWLV0010225	2271	37	1904	194531	98
WSWLV0010226	3263	27	2454	133116	53
WSWLV0010229	1215	4	1430	138899	89
WSWLV0010233	2939	39	1997	203666	99
WSWLV0010234	1939	40	1872.5	158800	80
WSWLV0010240	1057	46	1072	44008	38
WSWLV0010241	252	7	437.5	29546	58
WSWLV0010242	3327	28	3297	425198	121
WSWLV0010243	1080	24	1408	223294	137
WSWLV0010246	3459	33	2148	189033	87
WSWLV0010250	657	48	701	31335	41
WSWLV0010256	768	5	1833	220077	107
WSWLV0010257	803	19	808.5	40435	36
WSWLV0010259	517	3	1275	129482	101
WSWLV0010260	1636	44	1582.5	76775	48
WSWLV0010261	967	44	1582.5	76775	48
WSWLV0010263	2121	37	1904	194531	98
WSWLV0010264	599	3	1275	129482	101
WSWLV0010265	967	26	1995	189879	89
WSWLV0010268	1265	39	1997	203666	99
WSWLV0010270	2018	30	2266.5	186732	76
WSWLV0010271	1574	34	2156.5	249752	108
WSWLV0010272	972	4	1430	138899	89
WSWLV0010274	690	2	1415	89575	64
WSWLV0010276	1408	24	1408	223294	137
WSWLV0010278	1430	35	1595.5	81562	50
WSWLV0010279	2138	31	1674.5	203005	112
WSWLV0010280	373	7	437.5	29546	58
WSWLV0010286	942	16	562.5	37373	44
WSWLV0010287	1315	17	1379	111228	67
WSWLV0010288	1327	24	1408	223294	137
WSWLV0010293	992	15	780	50786	55
WSWLV0010295	2320	34	2156.5	249752	108
WSWLV0010296	1917	37	1904	194531	98
WSWLV0010298	1112	43	1063.5	142647	120
WSWLV0010299	1102	9	841	80406	75
WSWLV0010304	921	9	841	80406	75
WSWLV0010306	638	14	455	30944	55
WSWLV0010307	374	16	562.5	37373	44
WSWLV0010313	340	18	790	70370	79
WSWLV0010315	717	4	1430	138899	89
WSWLV0010316	1832	30	2266.5	186732	76
WSWLV0010321	2468	24	1408	223294	137
WSWLV0010322	2207	34	2156.5	249752	108
WSWLV0010323	1827	24	1408	223294	137
WSWLV0010325	1586	24	1408	223294	137
WSWLV0010326	908	40	1872.5	158800	80
WSWLV0010328	214	3	1275	129482	101
WSWLV0010329	735	3	1275	129482	101
WSWLV0010330	3048	40	1872.5	158800	80
WSWLV0010332	1078	43	1063.5	142647	120
WSWLV0010333	1244	46	1072	44008	38
WSWLV0010335	273	45	994	54904	57
WSWLV0010336	213	7	437.5	29546	58
WSWLV0010337	1526	26	1995	189879	89
WSWLV0010338	724	48	701	31335	41
WSWLV0010339	1813	6	1865	234439	113
WSWLV0010340	4729	17	1379	111228	67
WSWLV0010346	1220	42	1919.5	88999	44
WSWLV0010347	1468	34	2156.5	249752	108
WSWLV0010349	845	37	1904	194531	98
WSWLV0010350	655	7	437.5	29546	58
WSWLV0010351	360	43	1063.5	142647	120
WSWLV0010352	2859	23	1721.5	133987	68
WSWLV0010353	1111	18	790	70370	79
WSWLV0010354	1846	38	2321	135276	55
WSWLV0010356	322	43	1063.5	142647	120
WSWLV0010357	891	10	937.5	186378	178
WSWLV0010361	1866	39	1997	203666	99
WSWLV0010365	1291	6	1865	234439	113
WSWLV0010369	1274	39	1997	203666	99
WSWLV0010372	905	5	1833	220077	107
WSWLV0010373	1858	27	2454	133116	53
WSWLV0010374	1427	43	1063.5	142647	120
WSWLV0010376	797	11	717	65368	85
WSWLV0010378	3902	37	1904	194531	98
WSWLV0010379	2992	2	1415	89575	64
WSWLV0010380	766	46	1072	44008	38
WSWLV0010381	1308	4	1430	138899	89
WSWLV0010382	1119	24	1408	223294	137
WSWLV0010384	506	4	1430	138899	89
WSWLV0011001	758	43	1063.5	142647	120
WSWLV0011002	2930	38	2321	135276	55
WSWLV0011004	2331	44	1582.5	76775	48
WSWLV0011005	422	14	455	30944	55
WSWLV0011006	525	25	1028.5	224017	178
WSWLV0011009	608	45	994	54904	57
WSWLV0011014	975	45	994	54904	57
WSWLV0011017	834	17	1379	111228	67
WSWLV0011018	307	12	700	26462	35
WSWLV0011021	2074	37	1904	194531	98
WSWLV0011025	2013	31	1674.5	203005	112
WSWLV0011027	1681	33	2148	189033	87
WSWLV0011029	1925	39	1997	203666	99
WSWLV0011031	1109	17	1379	111228	67
WSWLV0011032	1913	24	1408	223294	137
WSWLV0011033	1841	21	449	17824	33
WSWLV0011034	3082	38	2321	135276	55
WSWLV0011035	1652	29	1473	66644	44
WSWLV0011037	1295	44	1582.5	76775	48
WSWLV0011039	1523	46	1072	44008	38
WSWLV0011043	1036	17	1379	111228	67
WSWLV0011046	1443	46	1072	44008	38
WSWLV0011047	3205	43	1063.5	142647	120
WSWLV0011049	614	33	2148	189033	87
WSWLV0011050	1363	37	1904	194531	98
WSWLV0011056	1421	44	1582.5	76775	48
WSWLV0011057	1461	37	1904	194531	98
WSWLV0011058	1770	44	1582.5	76775	48
WSWLV0011060	782	43	1063.5	142647	120
WSWLV0011064	1919	3	1275	129482	101
WSWLV0011067	1000	22	927	88331	79
WSWLV0011070	2085	4	1430	138899	89
WSWLV0011071	981	18	790	70370	79
WSWLV0011072	565	48	701	31335	41
WSWLV0011073	1348	10	937.5	186378	178
WSWLV0011074	259	1	487	21300	36
WSWLV0011076	1376	32	1528	61730	39
WSWLV0011078	1679	6	1865	234439	113
WSWLV0011079	2144	47	1961.5	138372	66
WSWLV0011082	2015	34	2156.5	249752	108
WSWLV0011083	2281	29	1473	66644	44
WSWLV0011084	657	10	937.5	186378	178
WSWLV0011087	2074	41	2059	81383	40
WSWLV0011088	462	19	808.5	40435	36
WSWLV0011091	1945	37	1904	194531	98
WSWLV0011093	642	15	780	50786	55
WSWLV0011094	1782	6	1865	234439	113
WSWLV0011095	679	25	1028.5	224017	178
WSWLV0011096	1518	47	1961.5	138372	66
WSWLV0011097	1926	6	1865	234439	113
WSWLV0011098	511	23	1721.5	133987	68
WSWLV0011100	1552	47	1961.5	138372	66
WSWLV0011103	2021	33	2148	189033	87
WSWLV0011104	1335	4	1430	138899	89
WSWLV0011106	2045	37	1904	194531	98
WSWLV0011107	1369	47	1961.5	138372	66
WSWLV0011109	2927	30	2266.5	186732	76
WSWLV0011110	368	11	717	65368	85
WSWLV0011111	1442	2	1415	89575	64
WSWLV0011112	513	10	937.5	186378	178
WSWLV0011120	1069	37	1904	194531	98
WSWLV0011122	1313	44	1582.5	76775	48
WSWLV0011123	1050	26	1995	189879	89
WSWLV0011124	1117	5	1833	220077	107
WSWLV0011126	1140	35	1595.5	81562	50
WSWLV0011127	2051	26	1995	189879	89
WSWLV0011130	974	48	701	31335	41
WSWLV0011133	2731	40	1872.5	158800	80
WSWLV0011135	2623	34	2156.5	249752	108
WSWLV0011136	980	11	717	65368	85
WSWLV0011138	797	22	927	88331	79
WSWLV0011141	2161	37	1904	194531	98
WSWLV0011143	294	7	437.5	29546	58
WSWLV0011144	1652	43	1063.5	142647	120
WSWLV0011146	905	6	1865	234439	113
WSWLV0011147	1894	39	1997	203666	99
WSWLV0011148	845	5	1833	220077	107
WSWLV0011150	2402	4	1430	138899	89
WSWLV0011151	325	7	437.5	29546	58
WSWLV0011152	526	12	700	26462	35
WSWLV0011153	315	16	562.5	37373	44
WSWLV0011154	846	7	437.5	29546	58
WSWLV0011161	1896	40	1872.5	158800	80
WSWLV0011163	1552	30	2266.5	186732	76
WSWLV0011165	2794	26	1995	189879	89
WSWLV0011167	472	23	1721.5	133987	68
WSWLV0011169	478	14	455	30944	55
WSWLV0011171	1017	6	1865	234439	113
WSWLV0011173	1339	24	1408	223294	137
WSWLV0011174	1175	45	994	54904	57
WSWLV0011176	1257	4	1430	138899	89
WSWLV0011177	1016	1	487	21300	36
WSWLV0011178	926	11	717	65368	85
WSWLV0011180	446	10	937.5	186378	178
WSWLV0011181	2024	44	1582.5	76775	48
WSWLV0011186	1410	44	1582.5	76775	48
WSWLV0011189	2208	41	2059	81383	40
WSWLV0011190	979	22	927	88331	79
WSWLV0011191	758	5	1833	220077	107
WSWLV0011192	1064	29	1473	66644	44
WSWLV0011193	229	20	864	25720	25
WSWLV0011197	1977	38	2321	135276	55
WSWLV0011200	1443	44	1582.5	76775	48
WSWLV0011204	1923	4	1430	138899	89
WSWLV0011205	1296	24	1408	223294	137
WSWLV0011206	1184	25	1028.5	224017	178
WSWLV0011207	515	25	1028.5	224017	178
WSWLV0011208	280	7	437.5	29546	58
WSWLV0011210	2580	39	1997	203666	99
WSWLV0011211	1652	23	1721.5	133987	68
WSWLV0011212	802	24	1408	223294	137
WSWLV0011213	1026	25	1028.5	224017	178
WSWLV0011214	1278	3	1275	129482	101
WSWLV0011215	621	18	790	70370	79
WSWLV0011216	882	40	1872.5	158800	80
WSWLV0011217	1521	37	1904	194531	98
WSWLV0011218	317	18	790	70370	79
WSWLV0011222	1256	44	1582.5	76775	48
WSWLV0011223	2027	39	1997	203666	99
WSWLV0011224	2558	22	927	88331	79
WSWLV0011225	882	29	1473	66644	44
WSWLV0011227	3374	10	937.5	186378	178
WSWLV0011229	1214	22	927	88331	79
WSWLV0011230	1486	31	1674.5	203005	112
WSWLV0011232	4060	23	1721.5	133987	68
WSWLV0011233	1083	31	1674.5	203005	112
WSWLV0011236	1030	43	1063.5	142647	120
WSWLV0011240	1544	20	864	25720	25
WSWLV0011241	889	22	927	88331	79
WSWLV0011244	2219	30	2266.5	186732	76
WSWLV0011245	1676	4	1430	138899	89
WSWLV0011246	1122	7	437.5	29546	58
WSWLV0011249	964	11	717	65368	85
WSWLV0011250	1097	10	937.5	186378	178
WSWLV0011252	1229	6	1865	234439	113
WSWLV0011255	2518	37	1904	194531	98
WSWLV0011258	791	10	937.5	186378	178
WSWLV0011262	696	10	937.5	186378	178
WSWLV0011264	1250	35	1595.5	81562	50
WSWLV0011267	606	40	1872.5	158800	80
WSWLV0011268	1277	5	1833	220077	107
WSWLV0011271	1207	40	1872.5	158800	80
WSWLV0011272	2199	40	1872.5	158800	80
WSWLV0011273	1896	46	1072	44008	38
WSWLV0011274	1134	21	449	17824	33
WSWLV0011276	1146	20	864	25720	25
WSWLV0011277	1359	22	927	88331	79
WSWLV0011278	311	43	1063.5	142647	120
WSWLV0011280	2237	37	1904	194531	98
WSWLV0011281	1447	24	1408	223294	137
WSWLV0011283	1726	26	1995	189879	89
WSWLV0011284	842	19	808.5	40435	36
WSWLV0011287	2031	24	1408	223294	137
WSWLV0011288	910	10	937.5	186378	178
WSWLV0011295	2219	34	2156.5	249752	108
WSWLV0011296	1016	9	841	80406	75
WSWLV0011299	1066	18	790	70370	79
WSWLV0011300	703	11	717	65368	85
WSWLV0011301	601	15	780	50786	55
WSWLV0011303	1278	40	1872.5	158800	80
WSWLV0011304	1543	6	1865	234439	113
WSWLV0011306	1140	36	1903.5	86269	40
WSWLV0011307	315	25	1028.5	224017	178
WSWLV0011308	1901	3	1275	129482	101
WSWLV0011309	437	7	437.5	29546	58
WSWLV0011310	1661	26	1995	189879	89
WSWLV0011311	2436	40	1872.5	158800	80
WSWLV0011312	3410	28	3297	425198	121
WSWLV0011313	991	26	1995	189879	89
WSWLV0011315	1375	6	1865	234439	113
WSWLV0011316	929	33	2148	189033	87
WSWLV0011318	464	25	1028.5	224017	178
WSWLV0011320	432	14	455	30944	55
WSWLV0011322	753	45	994	54904	57
WSWLV0011323	1155	6	1865	234439	113
WSWLV0011325	928	23	1721.5	133987	68
WSWLV0011326	488	16	562.5	37373	44
WSWLV0011328	1087	46	1072	44008	38
WSWLV0011330	1480	31	1674.5	203005	112
WSWLV0011331	1045	24	1408	223294	137
WSWLV0011332	2300	6	1865	234439	113
WSWLV0011333	1111	11	717	65368	85
WSWLV0011339	2345	26	1995	189879	89
WSWLV0011341	863	46	1072	44008	38
WSWLV0011342	1661	33	2148	189033	87
WSWLV0011344	3780	28	3297	425198	121
WSWLV0011346	674	10	937.5	186378	178
WSWLV0011347	626	7	437.5	29546	58
WSWLV0011348	979	33	2148	189033	87
WSWLV0011349	1142	46	1072	44008	38
WSWLV0011351	1854	24	1408	223294	137
WSWLV0011354	3199	33	2148	189033	87
WSWLV0011357	1139	6	1865	234439	113
WSWLV0011363	1605	40	1872.5	158800	80
WSWLV0011364	514	20	864	25720	25
WSWLV0011366	1850	26	1995	189879	89
WSWLV0011367	1603	30	2266.5	186732	76
WSWLV0011368	3653	34	2156.5	249752	108
WSWLV0011369	763	2	1415	89575	64
WSWLV0011370	1631	40	1872.5	158800	80
WSWLV0011371	1174	42	1919.5	88999	44
WSWLV0011372	1819	43	1063.5	142647	120
WSWLV0011375	1458	45	994	54904	57
WSWLV0011376	2884	40	1872.5	158800	80
WSWLV0011378	2184	38	2321	135276	55
WSWLV0011380	2987	40	1872.5	158800	80
WSWLV0011382	2312	30	2266.5	186732	76
WSWLV0012001	1600	37	1904	194531	98
WSWLV0012003	1962	4	1430	138899	89
WSWLV0012004	1515	2	1415	89575	64
WSWLV0012005	533	14	455	30944	55
WSWLV0012006	966	4	1430	138899	89
WSWLV0012008	1865	5	1833	220077	107
WSWLV0012009	747	3	1275	129482	101
WSWLV0012012	1267	26	1995	189879	89
WSWLV0012013	2002	4	1430	138899	89
WSWLV0012015	3629	47	1961.5	138372	66
WSWLV0012016	3578	28	3297	425198	121
WSWLV0012020	462	12	700	26462	35
WSWLV0012021	1612	34	2156.5	249752	108
WSWLV0012022	624	1	487	21300	36
WSWLV0012023	4352	28	3297	425198	121
WSWLV0012024	1219	45	994	54904	57
WSWLV0012025	1476	6	1865	234439	113
WSWLV0012026	2005	30	2266.5	186732	76
WSWLV0012030	2074	33	2148	189033	87
WSWLV0012031	1925	35	1595.5	81562	50
WSWLV0012033	508	9	841	80406	75
WSWLV0012035	1874	44	1582.5	76775	48
WSWLV0012036	425	25	1028.5	224017	178
WSWLV0012037	531	9	841	80406	75
WSWLV0012038	2390	44	1582.5	76775	48
WSWLV0012039	561	11	717	65368	85
WSWLV0012041	2134	5	1833	220077	107
WSWLV0012047	695	24	1408	223294	137
WSWLV0012049	1552	31	1674.5	203005	112
WSWLV0012050	438	14	455	30944	55
WSWLV0012053	1454	2	1415	89575	64
WSWLV0012054	968	7	437.5	29546	58
WSWLV0012055	1063	10	937.5	186378	178
WSWLV0012056	1917	5	1833	220077	107
WSWLV0012059	2021	40	1872.5	158800	80
WSWLV0012060	1268	24	1408	223294	137
WSWLV0012064	346	14	455	30944	55
WSWLV0012065	624	48	701	31335	41
WSWLV0012066	2706	33	2148	189033	87
WSWLV0012067	488	3	1275	129482	101
WSWLV0012068	2319	30	2266.5	186732	76
WSWLV0012069	1371	5	1833	220077	107
WSWLV0012070	1866	22	927	88331	79
WSWLV0012073	839	48	701	31335	41
WSWLV0012074	1786	37	1904	194531	98
WSWLV0012075	426	9	841	80406	75
WSWLV0012076	922	24	1408	223294	137
WSWLV0012077	477	18	790	70370	79
WSWLV0012079	1165	13	1072.5	64321	56
WSWLV0012082	1855	40	1872.5	158800	80
WSWLV0012084	1999	24	1408	223294	137
WSWLV0012085	1055	24	1408	223294	137
WSWLV0012086	2164	40	1872.5	158800	80
WSWLV0012087	682	43	1063.5	142647	120
WSWLV0012089	579	10	937.5	186378	178
WSWLV0012090	355	18	790	70370	79
WSWLV0012091	619	45	994	54904	57
WSWLV0012092	1640	26	1995	189879	89
WSWLV0012094	758	10	937.5	186378	178
WSWLV0012098	386	43	1063.5	142647	120
WSWLV0012100	2607	40	1872.5	158800	80
WSWLV0012101	688	44	1582.5	76775	48
WSWLV0012102	557	22	927	88331	79
WSWLV0012103	849	9	841	80406	75
WSWLV0012104	849	17	1379	111228	67
WSWLV0012109	1156	17	1379	111228	67
WSWLV0012110	4136	6	1865	234439	113
WSWLV0012111	1262	19	808.5	40435	36
WSWLV0012112	1114	27	2454	133116	53
WSWLV0012113	241	17	1379	111228	67
WSWLV0012115	275	21	449	17824	33
WSWLV0012116	373	25	1028.5	224017	178
WSWLV0012117	1679	34	2156.5	249752	108
WSWLV0012118	229	8	431	79545	113
WSWLV0012119	2158	38	2321	135276	55
WSWLV0012120	2267	27	2454	133116	53
WSWLV0012123	673	10	937.5	186378	178
WSWLV0012125	2073	34	2156.5	249752	108
WSWLV0012132	618	43	1063.5	142647	120
WSWLV0012133	200	17	1379	111228	67
WSWLV0012137	990	29	1473	66644	44
WSWLV0012139	2838	39	1997	203666	99
WSWLV0012141	1052	44	1582.5	76775	48
WSWLV0012143	1405	37	1904	194531	98
WSWLV0012144	3803	28	3297	425198	121
WSWLV0012146	1155	40	1872.5	158800	80
WSWLV0012149	1970	40	1872.5	158800	80
WSWLV0012150	2122	5	1833	220077	107
WSWLV0012152	3777	30	2266.5	186732	76
WSWLV0012154	1903	37	1904	194531	98
WSWLV0012155	255	18	790	70370	79
WSWLV0012158	224	21	449	17824	33
WSWLV0012159	1167	10	937.5	186378	178
WSWLV0012160	4340	40	1872.5	158800	80
WSWLV0012161	841	4	1430	138899	89
WSWLV0012163	2647	24	1408	223294	137
WSWLV0012164	1428	5	1833	220077	107
WSWLV0012165	2171	33	2148	189033	87
WSWLV0012166	2933	6	1865	234439	113
WSWLV0012167	929	4	1430	138899	89
WSWLV0012168	921	37	1904	194531	98
WSWLV0012169	1181	44	1582.5	76775	48
WSWLV0012172	901	26	1995	189879	89
WSWLV0012174	2150	41	2059	81383	40
WSWLV0012177	701	48	701	31335	41
WSWLV0012182	1802	23	1721.5	133987	68
WSWLV0012183	1358	31	1674.5	203005	112
WSWLV0012185	378	48	701	31335	41
WSWLV0012186	884	45	994	54904	57
WSWLV0012187	1944	33	2148	189033	87
WSWLV0012194	801	10	937.5	186378	178
WSWLV0012195	1251	32	1528	61730	39
WSWLV0012197	716	12	700	26462	35
WSWLV0012198	2757	28	3297	425198	121
WSWLV0012199	3334	38	2321	135276	55
