cells	cell_sizes	mc	median_mc_cell_size	total_mc_umis	total_mc_cells
WECC14175	1945	126	571	46857	75
WECC14176	1522	121	883	147261	147
WECC14178	1982	30	2438	222018	80
WECC14180	1725	10	2496	273387	97
WECC14183	1465	109	707.5	44414	58
WECC14184	968	44	1311	132083	93
WECC14185	932	116	1054	131358	101
WECC14186	5321	2	1219	179651	117
WECC14189	917	164	702	73584	79
WECC14191	4027	139	1918	394457	178
WECC14192	5536	139	1918	394457	178
WECC14196	1509	49	1258	156197	110
WECC14198	1690	7	2359	342285	131
WECC14200	5516	23	2397.5	423615	158
WECC14202	2140	25	2056.5	215195	94
WECC14203	1532	61	756	37130	45
WECC14204	1579	103	875	167343	155
WECC14208	3275	150	1784	101001	52
WECC14209	1663	45	401	26508	49
WECC14213	4267	148	1650.5	267633	132
WECC14215	1763	159	1526	261603	152
WECC14218	694	163	1019.5	112941	96
WECC14220	672	133	343.5	34054	84
WECC14223	895	64	814	63307	67
WECC14226	723	177	541	91415	111
WECC14227	1490	11	2573	277236	96
WECC14228	476	179	572.5	93784	122
WECC14229	3507	148	1650.5	267633	132
WECC14230	1028	128	552	92074	137
WECC14233	1401	169	961	68620	65
WECC14234	5053	11	2573	277236	96
WECC14235	755	90	383	50410	101
WECC14236	2386	173	523	69516	98
WECC14238	5110	23	2397.5	423615	158
WECC14239	1788	157	1168	173678	128
WECC14240	837	128	552	92074	137
WECC14244	1283	157	1168	173678	128
WECC14246	2384	53	1394	107556	72
WECC14248	712	179	572.5	93784	122
WECC14249	1779	123	1286	112679	81
WECC14252	2615	8	2571.5	315122	108
WECC14253	5118	7	2359	342285	131
WECC14256	1652	113	1652	260956	141
WECC14259	914	117	1137	186581	133
WECC14260	1043	64	814	63307	67
WECC14261	872	176	526	99363	127
WECC14263	875	103	875	167343	155
WECC14265	2815	23	2397.5	423615	158
WECC14268	6089	148	1650.5	267633	132
WECC14269	1959	139	1918	394457	178
WECC14270	1004	108	530.5	42717	70
WECC14271	2253	118	861	76083	82
WECC14272	2419	73	1613.5	290904	162
WECC14273	785	102	772	76353	89
WECC14274	2164	124	1409	193314	121
WECC14275	1352	102	772	76353	89
WECC14276	2229	8	2571.5	315122	108
WECC14277	1471	2	1219	179651	117
WECC14278	1118	102	772	76353	89
WECC14279	764	154	720	65608	82
WECC14280	966	52	545	53240	75
WECC14281	1548	123	1286	112679	81
WECC14282	2003	119	1862	189431	91
WECC14283	364	108	530.5	42717	70
WECC14284	940	108	530.5	42717	70
WECC14285	735	108	530.5	42717	70
WECC14287	2736	150	1784	101001	52
WECC14288	6400	158	1611	221150	105
WECC14291	1218	123	1286	112679	81
WECC14292	708	104	639	79223	113
WECC14293	1189	71	393	37793	74
WECC14294	2235	16	1760	149986	78
WECC14297	2761	23	2397.5	423615	158
WECC14300	1362	43	1701	211166	111
WECC14302	1089	173	523	69516	98
WECC14304	1874	68	921.5	73840	68
WECC14306	3922	27	2189	469279	175
WECC14307	1322	163	1019.5	112941	96
WECC14309	605	93	287.5	18059	54
WECC14311	5689	14	1234.5	137162	90
WECC14312	1201	171	594	24666	39
WECC14313	1088	135	989	43812	35
WECC14314	1858	56	866.5	106509	106
WECC14315	5410	49	1258	156197	110
WECC14316	1690	9	1572	183303	105
WECC14317	1922	154	720	65608	82
WECC14319	853	101	610	44351	67
WECC14322	1468	163	1019.5	112941	96
WECC14324	1171	40	1586	315962	154
WECC14325	1029	120	1093	80520	63
WECC14326	1180	117	1137	186581	133
WECC14327	4026	15	2168	218112	89
WECC14328	3605	141	1374	179627	107
WECC14329	2282	44	1311	132083	93
WECC14331	2703	163	1019.5	112941	96
WECC14332	5195	27	2189	469279	175
WECC14333	1862	20	1963	273892	115
WECC14340	1606	161	616	66025	82
WECC14341	1164	149	1041.5	83436	68
WECC14342	4446	50	1727	248349	120
WECC14343	1796	78	752	56621	57
WECC14344	3720	135	989	43812	35
WECC14345	872	6	722.5	80151	88
WECC14346	1138	49	1258	156197	110
WECC14347	642	110	603	28277	44
WECC14348	651	175	500	52234	77
WECC14349	1501	1	418	45590	57
WECC14351	1162	156	1144	121698	101
WECC14352	2148	42	715	38898	46
WECC14353	3099	20	1963	273892	115
WECC14355	3148	10	2496	273387	97
WECC14356	1255	124	1409	193314	121
WECC14358	1964	115	1035	103179	89
WECC14359	2216	64	814	63307	67
WECC14363	2154	20	1963	273892	115
WECC14364	1635	50	1727	248349	120
WECC14365	1862	141	1374	179627	107
WECC14366	2968	177	541	91415	111
WECC14367	2006	10	2496	273387	97
WECC14368	913	78	752	56621	57
WECC14369	1275	163	1019.5	112941	96
WECC14370	3028	14	1234.5	137162	90
WECC14371	2537	53	1394	107556	72
WECC14373	1878	163	1019.5	112941	96
WECC14374	6307	141	1374	179627	107
WECC14376	1887	135	989	43812	35
WECC14378	778	101	610	44351	67
WECC14379	2206	162	751.5	53359	52
WECC14380	787	108	530.5	42717	70
WECC14381	3803	43	1701	211166	111
WECC14382	4109	8	2571.5	315122	108
WECC14383	2647	16	1760	149986	78
WECC15001	883	56	866.5	106509	106
WECC15004	4542	10	2496	273387	97
WECC15006	1958	38	784	214616	210
WECC15007	1624	166	545	69667	87
WECC15008	3397	79	1736.5	278774	134
WECC15009	579	139	1918	394457	178
WECC15010	658	170	777.5	104767	102
WECC15012	3272	27	2189	469279	175
WECC15013	2089	139	1918	394457	178
WECC15014	1667	103	875	167343	155
WECC15015	2189	115	1035	103179	89
WECC15016	1054	103	875	167343	155
WECC15019	3046	8	2571.5	315122	108
WECC15021	1368	162	751.5	53359	52
WECC15022	1724	9	1572	183303	105
WECC15023	1485	157	1168	173678	128
WECC15024	1440	136	878.5	111146	112
WECC15025	1585	173	523	69516	98
WECC15026	4405	82	1566	185719	88
WECC15027	2309	113	1652	260956	141
WECC15028	2484	121	883	147261	147
WECC15029	3806	7	2359	342285	131
WECC15030	4494	139	1918	394457	178
WECC15031	2943	79	1736.5	278774	134
WECC15032	2671	3	1134	102894	82
WECC15033	1874	120	1093	80520	63
WECC15034	4570	10	2496	273387	97
WECC15035	1963	20	1963	273892	115
WECC15039	1394	102	772	76353	89
WECC15040	3325	148	1650.5	267633	132
WECC15041	2619	10	2496	273387	97
WECC15042	3618	20	1963	273892	115
WECC15043	2217	116	1054	131358	101
WECC15044	1159	83	431	47460	99
WECC15045	1080	104	639	79223	113
WECC15046	790	102	772	76353	89
WECC15047	1565	107	686	22227	30
WECC15048	2465	52	545	53240	75
WECC15049	979	184	793.5	96606	80
WECC15056	2879	2	1219	179651	117
WECC15057	933	154	720	65608	82
WECC15058	3574	16	1760	149986	78
WECC15059	2730	30	2438	222018	80
WECC15060	2789	113	1652	260956	141
WECC15061	959	171	594	24666	39
WECC15063	2562	32	1670	166169	91
WECC15064	7069	8	2571.5	315122	108
WECC15070	4012	43	1701	211166	111
WECC15073	4319	11	2573	277236	96
WECC15074	3433	58	1751	156246	79
WECC15075	2251	20	1963	273892	115
WECC15076	1060	156	1144	121698	101
WECC15077	6607	23	2397.5	423615	158
WECC15079	1174	111	519	41697	71
WECC15080	3855	66	1482	29377	19
WECC15081	1372	85	365	50717	117
WECC15082	2466	148	1650.5	267633	132
WECC15083	3012	6	722.5	80151	88
WECC15084	1138	56	866.5	106509	106
WECC15085	2727	124	1409	193314	121
WECC15087	1007	107	686	22227	30
WECC15088	921	105	596	45657	67
WECC15089	1545	117	1137	186581	133
WECC15090	2610	7	2359	342285	131
WECC15093	7243	40	1586	315962	154
WECC15094	3407	113	1652	260956	141
WECC15096	4350	20	1963	273892	115
WECC15099	1541	75	1868	211567	93
WECC15100	1968	44	1311	132083	93
WECC15101	482	85	365	50717	117
WECC15103	1864	121	883	147261	147
WECC15104	4289	47	1944	161951	79
WECC15107	532	126	571	46857	75
WECC15109	1205	79	1736.5	278774	134
WECC15110	1580	66	1482	29377	19
WECC15111	978	133	343.5	34054	84
WECC15112	778	102	772	76353	89
WECC15115	1606	10	2496	273387	97
WECC15118	630	170	777.5	104767	102
WECC15121	1220	157	1168	173678	128
WECC15124	1117	142	1339	276418	157
WECC15126	1275	159	1526	261603	152
WECC15127	2965	73	1613.5	290904	162
WECC15129	2275	142	1339	276418	157
WECC15130	1423	119	1862	189431	91
WECC15132	1543	44	1311	132083	93
WECC15133	983	171	594	24666	39
WECC15134	1860	117	1137	186581	133
WECC15136	805	110	603	28277	44
WECC15138	4826	19	2796	369033	121
WECC15141	579	46	482	44826	75
WECC15142	1450	66	1482	29377	19
WECC15143	1954	170	777.5	104767	102
WECC15146	4506	47	1944	161951	79
WECC15148	1790	121	883	147261	147
WECC15152	4930	58	1751	156246	79
WECC15153	1121	119	1862	189431	91
WECC15156	1668	13	1508	163411	94
WECC15160	1287	156	1144	121698	101
WECC15161	1032	103	875	167343	155
WECC15164	4164	11	2573	277236	96
WECC15166	1051	173	523	69516	98
WECC15167	835	108	530.5	42717	70
WECC15168	3125	103	875	167343	155
WECC15169	1064	106	558	32282	56
WECC15170	1485	101	610	44351	67
WECC15171	740	109	707.5	44414	58
WECC15172	1141	121	883	147261	147
WECC15173	1672	117	1137	186581	133
WECC15174	1424	121	883	147261	147
WECC15175	771	61	756	37130	45
WECC15176	2308	183	1442.5	142073	84
WECC15177	1343	25	2056.5	215195	94
WECC15178	2277	119	1862	189431	91
WECC15180	3741	1	418	45590	57
WECC15182	1667	164	702	73584	79
WECC15183	7904	10	2496	273387	97
WECC15184	1699	9	1572	183303	105
WECC15185	476	106	558	32282	56
WECC15188	1082	117	1137	186581	133
WECC15189	1802	16	1760	149986	78
WECC15191	822	108	530.5	42717	70
WECC15192	677	172	471	45743	70
WECC15195	2028	139	1918	394457	178
WECC15199	1153	176	526	99363	127
WECC15202	834	107	686	22227	30
WECC15203	847	101	610	44351	67
WECC15207	773	52	545	53240	75
WECC15208	2263	141	1374	179627	107
WECC15209	1472	43	1701	211166	111
WECC15210	902	171	594	24666	39
WECC15211	877	111	519	41697	71
WECC15212	3571	20	1963	273892	115
WECC15214	1924	141	1374	179627	107
WECC15216	1032	60	543	44551	71
WECC15221	1391	175	500	52234	77
WECC15222	1316	128	552	92074	137
WECC15223	2286	2	1219	179651	117
WECC15229	3451	40	1586	315962	154
WECC15232	3061	124	1409	193314	121
WECC15233	4512	7	2359	342285	131
WECC15235	4546	159	1526	261603	152
WECC15237	2185	7	2359	342285	131
WECC15239	3321	134	450	67643	109
WECC15241	1749	157	1168	173678	128
WECC15242	2189	157	1168	173678	128
WECC15243	1763	49	1258	156197	110
WECC15244	2833	44	1311	132083	93
WECC15245	1189	81	739	81133	93
WECC15247	3798	10	2496	273387	97
WECC15248	5176	25	2056.5	215195	94
WECC15249	1956	120	1093	80520	63
WECC15250	5606	57	1289	105810	61
WECC15255	4059	139	1918	394457	178
WECC15257	3099	157	1168	173678	128
WECC15258	6453	7	2359	342285	131
WECC15259	1689	43	1701	211166	111
WECC15260	2137	159	1526	261603	152
WECC15261	1066	129	979.5	202435	190
WECC15262	1519	116	1054	131358	101
WECC15263	648	109	707.5	44414	58
WECC15264	3578	10	2496	273387	97
WECC15265	3010	116	1054	131358	101
WECC15267	5081	58	1751	156246	79
WECC15269	1962	25	2056.5	215195	94
WECC15270	2219	175	500	52234	77
WECC15271	1258	109	707.5	44414	58
WECC15273	2994	49	1258	156197	110
WECC15274	2732	148	1650.5	267633	132
WECC15275	5997	8	2571.5	315122	108
WECC15278	1177	44	1311	132083	93
WECC15280	3908	153	2086.5	170742	62
WECC15281	870	109	707.5	44414	58
WECC15283	771	179	572.5	93784	122
WECC15285	1113	114	498	40774	75
WECC15287	848	55	538	27002	47
WECC15288	2066	119	1862	189431	91
WECC15293	792	111	519	41697	71
WECC15294	1839	2	1219	179651	117
WECC15295	3799	141	1374	179627	107
WECC15296	3747	46	482	44826	75
WECC15297	560	111	519	41697	71
WECC15298	2544	31	1199.5	130477	86
WECC15299	932	80	310	27381	75
WECC15300	1435	121	883	147261	147
WECC15301	1545	31	1199.5	130477	86
WECC15302	1228	169	961	68620	65
WECC15303	1193	166	545	69667	87
WECC15304	2897	23	2397.5	423615	158
WECC15308	499	45	401	26508	49
WECC15309	1348	117	1137	186581	133
WECC15310	2290	39	931.5	85222	78
WECC15311	896	111	519	41697	71
WECC15312	1830	104	639	79223	113
WECC15313	1286	152	1180.5	120498	90
WECC15314	889	106	558	32282	56
WECC15315	4589	148	1650.5	267633	132
WECC15316	694	111	519	41697	71
WECC15317	788	45	401	26508	49
WECC15318	2081	8	2571.5	315122	108
WECC15319	1408	160	1158	127044	94
WECC15321	761	145	391	29299	59
WECC15322	896	102	772	76353	89
WECC15323	1440	103	875	167343	155
WECC15326	2483	147	916	124136	105
WECC15330	4128	40	1586	315962	154
WECC15332	2135	30	2438	222018	80
WECC15333	1405	141	1374	179627	107
WECC15334	5907	116	1054	131358	101
WECC15336	3222	25	2056.5	215195	94
WECC15337	2150	157	1168	173678	128
WECC15338	2108	23	2397.5	423615	158
WECC15339	5202	10	2496	273387	97
WECC15341	2266	40	1586	315962	154
WECC15344	5434	49	1258	156197	110
WECC15345	3373	44	1311	132083	93
WECC15347	2175	25	2056.5	215195	94
WECC15348	2372	25	2056.5	215195	94
WECC15349	2686	15	2168	218112	89
WECC15351	1742	121	883	147261	147
WECC15352	1567	79	1736.5	278774	134
WECC15354	2758	117	1137	186581	133
WECC15355	783	106	558	32282	56
WECC15356	2127	147	916	124136	105
WECC15357	1483	115	1035	103179	89
WECC15358	3186	3	1134	102894	82
WECC15360	830	111	519	41697	71
WECC15361	2768	7	2359	342285	131
WECC15362	604	55	538	27002	47
WECC15364	2479	39	931.5	85222	78
WECC15365	1702	53	1394	107556	72
WECC15367	1992	49	1258	156197	110
WECC15368	969	102	772	76353	89
WECC15371	1498	161	616	66025	82
WECC15372	880	101	610	44351	67
WECC15373	6354	11	2573	277236	96
WECC15374	1355	16	1760	149986	78
WECC15376	1628	147	916	124136	105
WECC15377	741	155	779	91305	93
WECC15379	1384	121	883	147261	147
WECC15380	1499	52	545	53240	75
WECC15381	2638	131	611	115387	143
WECC15382	3123	43	1701	211166	111
WECC16001	2593	23	2397.5	423615	158
WECC16003	923	108	530.5	42717	70
WECC16005	3398	73	1613.5	290904	162
WECC16006	3360	140	875.5	158338	118
WECC16007	813	44	1311	132083	93
WECC16008	3991	23	2397.5	423615	158
WECC16009	1547	87	457.5	84959	148
WECC16011	1081	153	2086.5	170742	62
WECC16014	6087	8	2571.5	315122	108
WECC16015	1683	121	883	147261	147
WECC16017	1203	66	1482	29377	19
WECC16022	1404	57	1289	105810	61
WECC16024	1501	11	2573	277236	96
WECC16025	1939	53	1394	107556	72
WECC16026	2506	15	2168	218112	89
WECC16027	1396	2	1219	179651	117
WECC16028	3722	139	1918	394457	178
WECC16029	1910	112	308	31733	81
WECC16030	1611	179	572.5	93784	122
WECC16031	772	107	686	22227	30
WECC16032	2682	160	1158	127044	94
WECC16034	1537	48	648.5	60563	60
WECC16035	2424	31	1199.5	130477	86
WECC16036	2706	151	863.5	76501	80
WECC16037	1832	26	629.5	43255	58
WECC16038	2173	184	793.5	96606	80
WECC16040	3482	11	2573	277236	96
WECC16041	2105	16	1760	149986	78
WECC16042	1212	177	541	91415	111
WECC16044	696	173	523	69516	98
WECC16045	2535	20	1963	273892	115
WECC16046	2160	163	1019.5	112941	96
WECC16047	4002	142	1339	276418	157
WECC16048	3948	11	2573	277236	96
WECC16049	4130	32	1670	166169	91
WECC16050	4700	139	1918	394457	178
WECC16051	1473	14	1234.5	137162	90
WECC16052	714	166	545	69667	87
WECC16054	618	177	541	91415	111
WECC16057	1496	40	1586	315962	154
WECC16058	6173	7	2359	342285	131
WECC16060	2033	49	1258	156197	110
WECC16061	5675	10	2496	273387	97
WECC16062	2554	9	1572	183303	105
WECC16064	2444	117	1137	186581	133
WECC16065	1651	160	1158	127044	94
WECC16066	1273	151	863.5	76501	80
WECC16068	4130	8	2571.5	315122	108
WECC16070	1834	117	1137	186581	133
WECC16071	3180	58	1751	156246	79
WECC16072	1689	176	526	99363	127
WECC16073	3553	51	990.5	89042	80
WECC16074	2570	10	2496	273387	97
WECC16075	1648	44	1311	132083	93
WECC16076	1671	51	990.5	89042	80
WECC16077	1594	102	772	76353	89
WECC16078	1076	10	2496	273387	97
WECC16079	3476	119	1862	189431	91
WECC16080	3052	23	2397.5	423615	158
WECC16081	1346	102	772	76353	89
WECC16083	3604	23	2397.5	423615	158
WECC16084	877	104	639	79223	113
WECC16087	829	107	686	22227	30
WECC16088	1757	23	2397.5	423615	158
WECC16089	5322	119	1862	189431	91
WECC16090	1209	121	883	147261	147
WECC16092	2411	66	1482	29377	19
WECC16093	1001	102	772	76353	89
WECC16094	1060	2	1219	179651	117
WECC16095	1060	56	866.5	106509	106
WECC16098	1971	111	519	41697	71
WECC16099	1557	166	545	69667	87
WECC16100	1984	110	603	28277	44
WECC16101	1938	53	1394	107556	72
WECC16102	1478	151	863.5	76501	80
WECC16108	4302	13	1508	163411	94
WECC16109	997	111	519	41697	71
WECC16111	1035	2	1219	179651	117
WECC16114	3317	144	1235	174192	119
WECC16115	2026	160	1158	127044	94
WECC16119	1674	124	1409	193314	121
WECC16120	1129	104	639	79223	113
WECC16122	2685	31	1199.5	130477	86
WECC16124	2851	139	1918	394457	178
WECC16125	3102	16	1760	149986	78
WECC16126	1011	110	603	28277	44
WECC16132	651	70	812	94018	100
WECC16133	3541	23	2397.5	423615	158
WECC16134	2218	27	2189	469279	175
WECC16135	1002	114	498	40774	75
WECC16136	3584	23	2397.5	423615	158
WECC16137	1180	50	1727	248349	120
WECC16138	6155	7	2359	342285	131
WECC16139	3342	40	1586	315962	154
WECC16140	1024	112	308	31733	81
WECC16142	2037	142	1339	276418	157
WECC16143	2064	158	1611	221150	105
WECC16146	127	67	771	83746	86
WECC16147	784	2	1219	179651	117
WECC16149	577	173	523	69516	98
WECC16150	1168	128	552	92074	137
WECC16152	1864	121	883	147261	147
WECC16153	933	108	530.5	42717	70
WECC16154	2146	25	2056.5	215195	94
WECC16155	2628	23	2397.5	423615	158
WECC16157	424	45	401	26508	49
WECC16158	972	117	1137	186581	133
WECC16161	926	103	875	167343	155
WECC16162	886	116	1054	131358	101
WECC16163	1150	62	661	31369	41
WECC16164	669	109	707.5	44414	58
WECC16165	1512	57	1289	105810	61
WECC16167	3865	144	1235	174192	119
WECC16170	748	54	360	24509	61
WECC16171	1017	10	2496	273387	97
WECC16172	784	179	572.5	93784	122
WECC16173	597	175	500	52234	77
WECC16175	1142	128	552	92074	137
WECC16176	1783	149	1041.5	83436	68
WECC16178	905	101	610	44351	67
WECC16179	2461	43	1701	211166	111
WECC16181	1290	134	450	67643	109
WECC16182	1750	23	2397.5	423615	158
WECC16183	1840	139	1918	394457	178
WECC16184	4683	7	2359	342285	131
WECC16185	1127	126	571	46857	75
WECC16186	3325	159	1526	261603	152
WECC16187	1523	132	1099	220590	178
WECC16190	3958	30	2438	222018	80
WECC16192	1425	141	1374	179627	107
WECC16193	691	111	519	41697	71
WECC16194	1926	142	1339	276418	157
WECC16195	2440	23	2397.5	423615	158
WECC16196	2177	164	702	73584	79
WECC16197	1282	31	1199.5	130477	86
WECC16198	7805	40	1586	315962	154
WECC16199	1742	102	772	76353	89
WECC16200	2676	43	1701	211166	111
WECC16201	3396	76	995	96638	89
WECC16202	1897	31	1199.5	130477	86
WECC16203	1486	103	875	167343	155
WECC16207	3299	183	1442.5	142073	84
WECC16208	1308	128	552	92074	137
WECC16210	1208	62	661	31369	41
WECC16212	1329	9	1572	183303	105
WECC16214	5064	7	2359	342285	131
WECC16215	1740	118	861	76083	82
WECC16216	3374	11	2573	277236	96
WECC16217	1577	40	1586	315962	154
WECC16219	1385	124	1409	193314	121
WECC16220	1001	123	1286	112679	81
WECC16221	1000	116	1054	131358	101
WECC16227	969	104	639	79223	113
WECC16228	531	60	543	44551	71
WECC16230	1449	176	526	99363	127
WECC16231	4156	8	2571.5	315122	108
WECC16233	1125	172	471	45743	70
WECC16234	924	52	545	53240	75
WECC16237	2528	158	1611	221150	105
WECC16240	4346	38	784	214616	210
WECC16243	736	64	814	63307	67
WECC16245	1043	159	1526	261603	152
WECC16246	1411	124	1409	193314	121
WECC16248	1455	111	519	41697	71
WECC16250	922	177	541	91415	111
WECC16252	1059	179	572.5	93784	122
WECC16253	1151	163	1019.5	112941	96
WECC16255	1054	103	875	167343	155
WECC16256	2608	139	1918	394457	178
WECC16258	1670	116	1054	131358	101
WECC16260	4771	82	1566	185719	88
WECC16261	1849	7	2359	342285	131
WECC16262	850	71	393	37793	74
WECC16263	697	55	538	27002	47
WECC16269	1886	9	1572	183303	105
WECC16270	2449	7	2359	342285	131
WECC16272	2928	23	2397.5	423615	158
WECC16274	3022	16	1760	149986	78
WECC16275	1218	184	793.5	96606	80
WECC16276	2722	23	2397.5	423615	158
WECC16277	2677	10	2496	273387	97
WECC16282	6935	43	1701	211166	111
WECC16283	743	106	558	32282	56
WECC16284	2130	142	1339	276418	157
WECC16285	941	171	594	24666	39
WECC16286	683	145	391	29299	59
WECC16287	4659	141	1374	179627	107
WECC16290	5660	120	1093	80520	63
WECC16291	1295	107	686	22227	30
WECC16292	2536	152	1180.5	120498	90
WECC16293	1012	105	596	45657	67
WECC16294	3179	15	2168	218112	89
WECC16295	1168	51	990.5	89042	80
WECC16296	1419	40	1586	315962	154
WECC16297	1000	176	526	99363	127
WECC16298	2373	176	526	99363	127
WECC16299	3140	15	2168	218112	89
WECC16300	889	174	648	37107	47
WECC16301	1715	67	771	83746	86
WECC16302	3111	43	1701	211166	111
WECC16305	1460	57	1289	105810	61
WECC16306	1292	104	639	79223	113
WECC16308	2452	73	1613.5	290904	162
WECC16309	1836	44	1311	132083	93
WECC16310	848	137	263.5	21691	62
WECC16312	1268	170	777.5	104767	102
WECC16315	917	52	545	53240	75
WECC16316	877	90	383	50410	101
WECC16318	2009	21	1182	161152	113
WECC16319	1361	155	779	91305	93
WECC16321	829	110	603	28277	44
WECC16324	2157	9	1572	183303	105
WECC16326	946	154	720	65608	82
WECC16327	3207	2	1219	179651	117
WECC16328	1796	101	610	44351	67
WECC16329	4685	158	1611	221150	105
WECC16330	1279	103	875	167343	155
WECC16331	1075	104	639	79223	113
WECC16332	2269	159	1526	261603	152
WECC16334	881	110	603	28277	44
WECC16335	2558	107	686	22227	30
WECC16336	1344	121	883	147261	147
WECC16337	3085	10	2496	273387	97
WECC16338	5196	25	2056.5	215195	94
WECC16340	2661	157	1168	173678	128
WECC16341	4298	8	2571.5	315122	108
WECC16342	1969	150	1784	101001	52
WECC16343	4127	8	2571.5	315122	108
WECC16345	1142	107	686	22227	30
WECC16348	3200	32	1670	166169	91
WECC16349	2279	157	1168	173678	128
WECC16351	2133	10	2496	273387	97
WECC16352	6742	23	2397.5	423615	158
WECC16353	1656	43	1701	211166	111
