gene	tot	var	is_on_count	sz_cor	sz_cor_norm	niche_stat	niche_norm	n_mean	ds_top1	ds_top2	ds_top3	ds_mean	ds_var	ds_log_varmean	ds_vm_norm	ds_is_on_count	downsample_n	marker	log2_ds_mean
Xesp_000095	82	0.0033927	19	0.057	0.00600000000000001	1	0	0.0020284	1	1	1	0.0011395	0.0011383	-0.00112812608757239	-5.1970172024309e-05	19	750	no	-9.77738336005888
Xesp_000096	68	0.0026837	14	0.033	-0.014	1	0	0.0022647	1	1	1	0.0008396	0.000839	-0.000700898529058018	0	14	750	no	-10.2180102129194
Xesp_000098	73	0.0029596	17	0.064	0.015	1	0	0.0021652	1	1	1	0.0010196	0.0010186	-0.00101970907254833	-6.13627437043635e-05	17	750	no	-9.93778100618933
Xesp_000101	21	0.0009886	5	0.029	0.001	1	0	0.0004588	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_000103	115	0.0047676	36	0.034	-0.032	1	0	0.0034248	2	1	1	0.002219	0.0023342	0.0622024327351733	0.0648023824665755	36	750	no	-8.81587461712716
Xesp_000105	14	0.0005537	3	0.011	-0.012	1	0	0.0003683	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_000107	161	0.0066472	44	0.096	0.017	1	0	0.0034693	1	1	1	0.0026388	0.002632	-0.0032365466050711	-0.0560755939650157	44	750	no	-8.56590227463541
Xesp_000108	18	0.0007118	4	0.006	-0.021	1	0	0.000584	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_000110	55	0.0021718	18	0.044	0.002	1	0	0.0014531	1	1	1	0.0010795	0.0010784	-0.00107615591554809	-5.64468429997593e-05	18	750	no	-9.85542104130167
Xesp_000109	34	0.0013437	11	0.024	-0.012	1	0	0.0008002	1	1	1	0.0006597	0.0006593	-0.000546884270248071	-0.000112014689543657	11	750	no	-10.5659022746354
Xesp_000111	208	0.0084799	49	0.074	-0.011	1	0	0.0059349	2	1	1	0.0029987	0.0031098	0.0464635096876819	0.0501458891140861	49	750	no	-8.38144708728416
Xesp_000112	12	0.0004746	3	0.032	0.011	1	0	0.0001951	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_000113	49	0.0021727	18	0.049	0.01	1	0	0.001017	1	1	1	0.0010795	0.0010784	-0.00107615591554809	-5.64468429997593e-05	18	750	no	-9.85542104130167
Xesp_000114	219	0.0092245	84	0.05	-0.033	1	0	0.0052648	2	1	1	0.0050978	0.005192	0.0245289118729167	-0.030654885474287	84	750	no	-7.6159095108838
Xesp_000116	32	0.001423	5	0.058	0.023	1	0	0.0004599	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_000117	136	0.0059069	37	0.096	0.037	1	0	0.0025699	1	1	1	0.002219	0.0022142	-0.00265088631286096	-5.09365814587424e-05	37	750	no	-8.81587461712716
Xesp_000120	189	0.0076607	46	0.097	0.019	1	0	0.0050906	1	1	1	0.0027588	0.0027513	-0.00343416071198598	-0.0539890993636372	46	750	no	-8.5017434127722
Xesp_000121	54	0.0021324	10	0.045	0.003	1	0	0.0014416	1	1	1	0.0005997	0.0005994	-0.000434869580704414	0	10	750	no	-10.7034714067458
Xesp_000122	398	0.0180345	99	0.048	-0.068	1	0	0.0173336	2	2	1	0.0060573	0.0062609	0.0448153809821898	0.0259162344437374	99	750	no	-7.36710941912028
orphan_peak_107	16425	1.7480608	3580	0.232	-0.202	0.771767569212048	-0.0259457113508373	0.5853892	11	10	8	0.3019671	0.499166	0.724382199761828	0.316702444255971	3580	750	no	-1.7275367216696
Xesp_000124	1943	0.114112	539	0.12	-0.107	1	0	0.0633325	5	5	4	0.0377234	0.050817	0.425987462946508	0.340965494754853	539	750	yes	-4.7283964781816
Xesp_000125	634	0.029604	185	0.058	-0.09	1	0	0.0240268	2	2	2	0.0116349	0.0125798	0.109081445434413	0.0547972345915313	185	750	no	-6.42539737869834
Xesp_000128	16	0.0006328	4	0.026	0.003	1	0	0.0005224	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_000130	76	0.0031568	17	0.027	-0.023	1	0	0.002433	2	1	1	0.0010795	0.0011984	0.111830807678029	0.112850516750577	17	750	no	-9.85542104130167
Xesp_000131	12	0.0004746	2	0.019	-0.002	1	0	0.0002876	1	1	0	0.0001199	0.0001199	0	0	2	750	no	-13.0258807207973
Xesp_000132	150	0.0062964	43	0.062	-0.011	1	0	0.0041556	2	2	1	0.0026988	0.0029316	0.104645285691414	0.107881832296485	43	750	no	-8.53346621771256
Xesp_000133	169	0.006643	49	0.089	0.014	1	0	0.0034767	1	1	1	0.0029387	0.0029302	-0.00368237942640423	-0.000109123263504763	49	750	no	-8.41060619705881
Xesp_000134	70	0.0027624	19	0.052	0.005	1	0	0.001984	1	1	1	0.0011395	0.0011383	-0.00112812608757239	-5.1970172024309e-05	19	750	no	-9.77738336005888
Xesp_000136	11	0.0004351	2	0.042	0.022	1	0	9.29e-05	1	1	0	0.0001199	0.0001199	0	0	2	750	no	-13.0258807207973
Xesp_000137	24	0.0009488	12	0.029	0.001	1	0	0.0005084	1	1	1	0.0007197	0.0007192	-0.000646855348350068	-9.99710781019973e-05	12	750	no	-10.4403167211969
Xesp_000138	42	0.0016593	10	0.05	0.01	1	0	0.0010065	1	1	1	0.0005997	0.0005994	-0.000434869580704414	0	10	750	no	-10.7034714067458
Xesp_000141	93	0.0036667	25	0.074	0.017	1	0	0.0018941	1	1	1	0.0014993	0.0014972	-0.00159964260032785	-2.64601936394756e-05	25	750	no	-9.38149519876903
Xesp_000142	92	0.0038649	26	0.05	-0.008	1	0	0.0025288	2	2	1	0.0016793	0.0019165	0.156154107803175	0.157945153991974	26	750	no	-9.2179242998605
Xesp_000143	123	0.0050812	34	0.077	0.018	1	0	0.0025389	1	1	1	0.0020391	0.0020351	-0.00237206369664492	-6.1718518795423e-05	34	750	no	-8.93785175601358
Xesp_000144	150	0.0061381	50	0.06	-0.013	1	0	0.0044585	2	1	1	0.0030587	0.0031694	0.0455072597908787	0	50	750	no	-8.35286567163217
orphan_peak_119	502	0.0235864	125	0.174	0.05	1	0	0.0099694	2	2	1	0.0076166	0.007799	0.0324746523804398	-0.000809318316242404	125	750	no	-7.03663715279551
Xesp_000146	11	0.0004351	3	0.022	0.002	1	0	0.0002366	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_000147	157	0.0075198	53	0.046	-0.023	1	0	0.0044391	2	2	1	0.0032985	0.0035278	0.0868789862078912	0.044813473361522	53	750	no	-8.24397417974805
Xesp_000148	389	0.0179269	120	0.093	-0.022	1	0	0.0102044	3	2	2	0.0074367	0.0079816	0.0970307679666435	0.0419173763826796	120	750	no	-7.07112171034365
Xesp_000149	5232	0.5291962	1252	0.174	-0.13	1	0	0.1630446	6	5	5	0.1002759	0.1607592	0.678791249797935	0.495212439824982	1252	750	yes	-3.31795318014646
Xesp_000150	5810	0.8573105	1165	0.127	-0.211	1	0	0.1785635	12	12	11	0.118148	0.3042793	1.36185205410358	1.17960988524599	1165	750	yes	-3.08133288719645
Xesp_000151	12407	1.5665091	2593	0.261	-0.129	0.937182894418942	0.0619501197448263	0.3876575	12	11	10	0.2258606	0.4025316	0.832561564116391	0.398110111928961	2593	750	yes	-2.14649547153223
orphan_peak_122	500	0.0231147	159	0.116	-0.014	1	0	0.012429	2	2	2	0.0097757	0.0101605	0.053572268747734	0.0160961383534152	159	750	no	-6.67658427274126
Xesp_000152	179	0.0075082	47	0.11	0.036	1	0	0.0034856	1	1	1	0.0028188	0.002811	-0.00350494924876389	-0.0529588425664943	47	750	no	-8.47070316547818
Xesp_000154	786	0.0392384	268	0.125	-0.029	1	0	0.0200184	2	2	2	0.0168526	0.018129	0.102995942113543	0.047133497433786	268	750	no	-5.89088500384291
Xesp_000155	73	0.0030387	30	0.036	-0.013	1	0	0.0016699	1	1	1	0.0017992	0.0017961	-0.00203904254449581	-7.79955664502062e-05	30	750	no	-9.11842871843372
Xesp_000157	372	0.0167995	106	0.101	-0.00699999999999999	1	0	0.0090979	2	2	2	0.0065971	0.0070338	0.0873947509054031	0.0468499421621888	106	750	no	-7.24395231095759
orphan_peak_134	1693	0.0749339	548	0.179	-0.031	1	0	0.0454847	2	2	2	0.0337651	0.0344263	0.0276572967427991	-0.0503344279597945	548	750	no	-4.88832335951486
Xesp_000158	640	0.0284049	160	0.148	0.00799999999999998	1	0	0.0151328	2	2	2	0.0097757	0.0100406	0.0370920169058435	-0.000384113488475377	160	750	no	-6.67658427274126
Xesp_028799	43	0.0016987	9	0.049	0.013	1	0	0.0011626	1	1	1	0.0005398	0.0005395	-0.000462718403022112	0	9	750	no	-10.8552874027447
Xesp_000161	29	0.0011463	8	0.035	0.007	1	0	0.0005852	1	1	1	0.0004798	0.0004796	-0.000329604237127865	-0.000152686404089752	8	750	no	-11.0252792219181
Xesp_000163	16	0.0006328	3	0.043	0.02	1	0	0.0002816	1	1	1	0.0001799	0.0001799	0	0	3	750	no	-12.4405171929601
Xesp_000164	85	0.0034315	21	0.059	0.006	1	0	0.002433	1	1	1	0.0012594	0.0012579	-0.00130808412794111	-4.13799016095501e-05	21	750	no	-9.63304771219823
Xesp_000169	60	0.002527	23	0.048	0.005	1	0	0.0013378	1	1	1	0.0013794	0.0013776	-0.00146366583839772	-0.000117169835830923	23	750	no	-9.5017434127722
Xesp_000170	32	0.0012647	11	0.04	0.005	1	0	0.0007493	1	1	1	0.0006597	0.0006593	-0.000546884270248071	0	11	750	no	-10.5659022746354
Xesp_000171	68	0.002842	24	0.043	-0.004	1	0	0.0016029	1	1	1	0.0014394	0.0014374	-0.00157318240668838	-0.000109516568290654	24	750	no	-9.44031672119694
Xesp_000173	800	0.0335843	239	0.167	0.013	1	0	0.018046	2	2	2	0.0145736	0.0148419	0.0256289119261426	-0.045605374432119	239	750	no	-6.10049889091623
Xesp_000174	345	0.0149699	100	0.095	-0.011	1	0	0.0098362	2	2	2	0.0061773	0.0064994	0.0690193826838025	0.0247609309621144	100	750	no	-7.33880788791889
Xesp_000175	788	0.0329809	263	0.162	0.00800000000000001	1	0	0.0177046	2	2	1	0.015893	0.0158813	-0.0010366441883183	-0.0738258273878761	263	750	no	-5.9754647128789
Xesp_000177	1376	0.0620133	446	0.234	0.029	1	0	0.0285928	2	2	2	0.0274079	0.0279778	0.0292724189575148	-0.0361428102118641	446	750	no	-5.18926439702328
Xesp_000176	310	0.0125128	90	0.107	0.00799999999999999	1	0	0.0068768	2	1	1	0.0054576	0.0055481	0.0221353095473306	-0.00039911066827614	90	750	no	-7.51751762459813
Xesp_000178	2280	0.19368	544	0.272	0.029	1	0	0.0456514	3	3	3	0.0368238	0.0445865	0.273295477660023	0.17818508883636	544	750	no	-4.7632176777453
Xesp_000179	373	0.0150176	123	0.09	-0.018	1	0	0.010325	2	2	1	0.0074967	0.0076809	0.0332839706966822	-0.000413988190676701	123	750	no	-7.05952861456542
Xesp_000180	1137	0.0500927	336	0.213	0.027	1	0	0.0260248	2	2	2	0.0205709	0.0209887	0.0284657856565448	-0.0388449718772028	336	750	no	-5.6032512750012
Xesp_000182	2075	4.1437524	191	0.014	-0.211	1	0	0.0616853	103	75	32	0.0488185	1.3388269	4.7661770296043	4.66718638403219	191	750	yes	-4.35642822230431
Xesp_000181	128	0.0054354	36	0.087	0.021	1	0	0.0028102	1	1	1	0.0021591	0.0021545	-0.00259994973140222	-0.000111207193573535	36	750	no	-8.85535422047579
Xesp_000183	521	0.0215377	134	0.168	0.034	1	0	0.0107705	2	1	1	0.0080964	0.0081513	0.00929675091131342	-0.0204722042091021	134	750	no	-6.94850371699141
Xesp_000184	1095	0.049923	286	0.226	0.047	1	0	0.0241717	2	2	2	0.0173324	0.0173928	0.00490693438899151	-0.0579713765594987	286	750	no	-5.85038475291283
Xesp_000185	1375	0.0591288	426	0.219	0.012	1	0	0.031401	2	2	2	0.0263884	0.0273729	0.0520776036830719	-0.0263766531507153	426	750	no	-5.24395231095759
Xesp_000187	67	0.0030401	21	0.067	0.022	1	0	0.0011773	1	1	1	0.0012594	0.0012579	-0.00130808412794111	-4.13799016095501e-05	21	750	no	-9.63304771219823
Xesp_000188	374	0.0209127	108	0.103	-0.005	1	0	0.009284	3	3	2	0.0073168	0.009183	0.31263090300133	0.277671632820617	108	750	no	-7.09457146040457
Xesp_000189	357	0.0193889	102	0.056	-0.047	1	0	0.0114589	3	2	2	0.006717	0.0079918	0.237843222948156	0.198297225575156	102	750	no	-7.21796725575042
orphan_peak_149	376	0.0276377	92	0.059	-0.049	1	0	0.0087975	3	3	2	0.0063572	0.0082364	0.354203896209203	0.311577831959868	92	750	no	-7.29739280776627
Xesp_000190	180	0.0122168	48	0.065	-0.00799999999999999	1	0	0.0036781	3	2	2	0.0031786	0.0038884	0.2613307255018	0.265235947042844	48	750	no	-8.29739280776627
Xesp_000191	11	0.0004351	6	0.006	-0.014	1	0	0.0002875	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_000192	67	0.0028026	14	0.059	0.014	1	0	0.0018832	1	1	1	0.0008396	0.000839	-0.000700898529058018	0	14	750	no	-10.2180102129194
Xesp_000193	2002	0.1043688	556	0.219	-0.018	1	0	0.0571989	3	3	2	0.0348447	0.0368713	0.0806683633483096	0.0159042444624798	556	750	no	-4.84291695592494
Xesp_000194	410	0.0191273	89	0.163	0.052	1	0	0.0086904	1	1	1	0.0053377	0.0053095	-0.00711345932173076	-0.0304206270250322	89	750	no	-7.54956606211117
Xesp_000197	1075	0.0522861	315	0.175	0	1	0	0.0282487	3	3	2	0.0195514	0.0207297	0.0827995999529819	0.0237821655660497	315	750	no	-5.67658427274126
Xesp_000198	2201	0.1034943	640	0.269	0.031	1	0	0.052488	2	2	2	0.0397625	0.0409427	0.0417879344484012	-0.0528245819405923	640	750	no	-4.65244772300994
Xesp_000199	444	0.0202691	125	0.154	0.024	1	0	0.0094409	2	2	2	0.0077966	0.008336	0.0919939020348344	0.0401921215821362	125	750	no	-7.00293916485692
Xesp_000200	506	0.0244507	122	0.162	0.033	1	0	0.0119	2	2	2	0.0074967	0.0078008	0.0545438465031099	0.0208458876157509	122	750	no	-7.05952861456542
Xesp_000201	719	0.0344497	197	0.172	0.024	1	0	0.0179263	2	2	1	0.0119347	0.0120329	0.011444183994721	-0.0415828202911583	197	750	no	-6.38869388761578
orphan_peak_154	1352	0.0806358	345	0.231	0.039	1	0	0.0298436	3	3	2	0.0219503	0.0242288	0.140077760410453	0.0878139528603372	345	750	no	-5.50961553222117
Xesp_000202	25734	3.5547494	5528	0.497	-0.003	0.773927905531386	0.0130412662085829	0.5609342	7	7	6	0.5054576	0.7517545	0.572301721877075	-0.026727094643801	5528	750	yes	-0.984338017270007
Xesp_000203	465	0.0294596	106	0.153	0.036	1	0	0.0099362	3	3	2	0.0070769	0.0087066	0.284620475058496	0.225941570675185	106	750	no	-7.14266675119419
Xesp_000204	29	0.0012254	5	0.026	-0.002	1	0	0.0009141	1	1	1	0.0002999	0.0002998	-0.000207414746396221	0	5	750	no	-11.7032308573428
Xesp_000205	27	0.0010673	10	0.043	0.013	1	0	0.0004498	1	1	1	0.0005997	0.0005994	-0.000434869580704414	0	10	750	no	-10.7034714067458
Xesp_000206	14	0.0005537	6	0.008	-0.015	1	0	0.0006179	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_000207	158	0.0077171	52	0.055	-0.022	1	0	0.0049656	2	2	2	0.0032985	0.0036477	0.13030660318914	0.0882410903427705	52	750	no	-8.24397417974805
Xesp_000208	94	0.0039434	28	0.038	-0.017	1	0	0.0033284	1	1	1	0.0016793	0.0016765	-0.00194807401475692	-0.000157027825958282	28	750	no	-9.2179242998605
Xesp_000209	5776	0.431572	1843	0.203	-0.132	1	0	0.1530754	3	3	3	0.1300828	0.1562317	0.263524494914525	0.0386441834806226	1843	750	no	-2.94249787837471
Xesp_000210	1265	0.0879176	319	0.115	-0.079	1	0	0.0392685	4	3	3	0.0232698	0.0334056	0.514293138427414	0.447117491092796	319	750	no	-5.42539737869834
Xesp_000211	241	0.0122161	64	0.143	0.051	1	0	0.0034876	2	2	2	0.0040782	0.0045416	0.142188981140288	0.108558734191608	64	750	no	-7.93785175601358
Xesp_000212	1811	0.0916984	471	0.224	0	1	0	0.0514404	4	3	3	0.0299868	0.0332877	0.148797136691839	0.0797925141432443	471	750	no	-5.05952861456542
Xesp_000213	1894	0.1137336	457	0.153	-0.084	1	0	0.0666654	4	2	2	0.0299868	0.0346072	0.204233803146874	0.135229180598279	457	750	no	-5.05952861456542
Xesp_000215	3542	0.1695905	966	0.353	0.078	1	0	0.0836991	4	3	2	0.0603335	0.0619747	0.0384711404657343	-0.0711699429628931	966	750	no	-4.05089691296013
Xesp_000216	508	0.0217566	152	0.185	0.056	1	0	0.0092604	2	1	1	0.009176	0.0092123	0.0054609649977973	-0.035997264995709	152	750	no	-6.76791889330835
orphan_peak_162	1903	0.1163315	500	0.306	0.067	1	0	0.0328864	3	2	2	0.0311863	0.0327345	0.0690443543336471	-0.0140159788780863	500	750	no	-5.00294379090338
orphan_peak_164	716	0.0328339	195	0.148	0.003	1	0	0.0158046	2	2	2	0.0119347	0.0122728	0.0390260793273795	-0.0140009249584998	195	750	no	-6.38869388761578
orphan_peak_163	453	0.019742	107	0.153	0.029	1	0	0.0097938	2	2	1	0.0065371	0.0067347	0.0405448087432144	0	107	750	no	-7.25713351797501
Xesp_000217	2266	0.1242902	551	0.327	0.086	1	0	0.0443745	4	3	3	0.0347247	0.0374794	0.10894038992493	0.0441762710390999	551	750	no	-4.84789395950994
orphan_peak_165	2202	0.0961665	706	0.173	-0.065	1	0	0.0642902	2	2	2	0.0434209	0.0436972	0.00906882321419269	-0.0609569020807826	706	750	no	-4.52546656027307
Xesp_000218	2851	0.1454436	779	0.321	0.057	1	0	0.063917	3	2	2	0.0491784	0.0518007	0.0743637107245248	-0.0189569957225841	779	750	no	-4.34583139159581
Xesp_000220	30	0.0012649	7	0.052	0.021	1	0	0.0004889	1	1	1	0.0004198	0.0004197	-0.000176917833038113	0	7	750	no	-11.2180102129194
Xesp_000219	151	0.0062563	35	0.07	-0.00299999999999999	1	0	0.0041821	2	1	1	0.0021591	0.0022745	0.0637371930778142	0.0662259356156428	35	750	no	-8.85535422047579
Xesp_000221	424	0.0183176	125	0.119	0.00399999999999999	1	0	0.0109789	2	2	1	0.0076166	0.007799	0.0324746523804398	-0.000809318316242404	125	750	no	-7.03663715279551
Xesp_000222	9020	0.6242376	2301	0.409	0.017	0.900664451827243	-0.013750913305725	0.2263727	6	5	5	0.1628883	0.1977806	0.279400994009923	-0.0234282349322053	2301	750	no	-2.61804511372607
Xesp_000223	839	0.0364521	244	0.138	-0.021	1	0	0.0236021	2	2	2	0.0149934	0.0154892	0.0457471161146363	-0.0116112976040341	244	750	no	-6.05952861456542
Xesp_000224	1125	0.0490272	313	0.192	0.004	1	0	0.0302355	2	2	2	0.0191316	0.0194864	0.0259776478648661	-0.0344020236081003	313	750	no	-5.70789865662707
Xesp_000225	754	0.0324299	195	0.189	0.03	1	0	0.017644	2	2	2	0.0118748	0.0120943	0.0255794179219209	-0.0282934383757291	195	750	no	-6.3959529745575
Xesp_000226	12752	1.1302419	2986	0.515	0.108	0.820561040589249	-0.0546717340848661	0.3016386	6	5	5	0.2138059	0.2533906	0.244644923593441	-0.134771289839416	2986	750	no	-2.22562642993328
Xesp_000227	1955	0.0929861	506	0.268	0.047	1	0	0.0465084	2	2	2	0.0311263	0.0317187	0.026861260208629	-0.0606689089486662	506	750	no	-5.00572209671008
Xesp_000228	1062	0.0461167	332	0.13	-0.038	1	0	0.0334031	4	2	2	0.020451	0.0214734	0.069074789656636	0.00692229744862534	332	750	no	-5.61168480089776
Xesp_000229	80	0.0036307	22	0.04	-0.012	1	0	0.002306	1	1	1	0.0013194	0.0013178	-0.0013464960025668	-3.8411874625691e-05	22	750	no	-9.56590227463541
Xesp_000230	17	0.0007514	9	0.012	-0.012	1	0	0.0005037	1	1	1	0.0005398	0.0005395	-0.000462718403022112	0	9	750	no	-10.8552874027447
Xesp_000231	34	0.0015019	9	0.037	0.001	1	0	0.0007038	1	1	1	0.0005398	0.0005395	-0.000462718403022112	0	9	750	no	-10.8552874027447
Xesp_000232	121	0.0047654	37	0.046	-0.015	1	0	0.0037667	1	1	1	0.002219	0.0022142	-0.00265088631286096	-5.09365814587424e-05	37	750	no	-8.81587461712716
Xesp_000233	248	0.0119338	79	0.048	-0.046	1	0	0.0066606	2	2	2	0.0050378	0.0056125	0.145050758832233	0.119635831895937	79	750	no	-7.63299043625718
Xesp_000234	48	0.0023707	17	0.025	-0.016	1	0	0.0012494	1	1	1	0.0010196	0.0010186	-0.00101970907254833	-6.13627437043635e-05	17	750	no	-9.93778100618933
Xesp_000236	348	0.0189635	111	0.034	-0.074	1	0	0.0109001	3	2	2	0.0073768	0.0088822	0.255419268726598	0.220893085539461	111	750	no	-7.08278916286346
Xesp_000237	672	0.03752	167	0.115	-0.034	1	0	0.0199123	5	4	3	0.011335	0.0150457	0.396514145595922	0.353476366386975	167	750	no	-6.46307179869603
Xesp_000238	2718	0.1291519	802	0.261	-0.012	1	0	0.0666162	3	3	2	0.0502579	0.0522932	0.0568342425601443	-0.0364864638869645	802	750	no	-4.3145057995526
Xesp_000239	905	0.0452944	219	0.17	0.004	1	0	0.0272477	3	2	2	0.0137939	0.0150439	0.121801369297966	0.0684896916991256	219	750	no	-6.17982577678197
Xesp_000240	15	0.0006724	4	0.035	0.011	1	0	0.0002072	1	1	1	0.0002399	0.0002399	0	0	4	750	no	-12.0252792219181
Xesp_000241	257	0.0106208	72	0.09	-0.004	1	0	0.0061222	1	1	1	0.0043181	0.0042997	-0.00564246978579477	-0.0369515691297754	72	750	no	-7.85538763050186
Xesp_000242	1517	0.0708324	412	0.251	0.038	1	0	0.0337217	3	3	2	0.0255488	0.0268168	0.068840742552444	0.00031356312076139	412	750	no	-5.29060065887428
Xesp_000243	136706	85.9820036	12751	0.69	0.125	0.705718423593435	-0.0385913396431264	2.6788418	34	22	22	2.2980688	6.1162717	1.41207544232106	-0.128652891752534	12751	750	no	1.20042199029604
Xesp_000244	575	0.0253232	144	0.167	0.03	1	0	0.0127417	2	2	1	0.0087561	0.0089199	0.0255931399463109	-0.0361205294794131	144	750	no	-6.83549585359226
Xesp_000245	6963	0.3924203	2014	0.404	0.049	0.986949662985802	-0.0130503370141977	0.1567096	4	3	3	0.1333213	0.1424235	0.0950070419827484	-0.109932363399345	2014	750	no	-2.90702080471173
Xesp_000246	639	0.0304251	159	0.108	-0.035	1	0	0.0223669	2	2	2	0.0098357	0.0103393	0.0693185539060962	0.0326062458833252	159	750	no	-6.66775655289125
Xesp_000247	1059	0.0540017	264	0.088	-0.079	1	0	0.0412049	3	3	2	0.0168526	0.0188487	0.157984424324372	0.102121979644615	264	750	no	-5.89088500384291
Xesp_000248	5358	0.2922037	1531	0.319	0.002	1	0	0.1430478	6	3	3	0.1008156	0.1114094	0.143615611689477	-0.0399631982834753	1531	750	no	-3.3102091990924
orphan_peak_179	503	0.0213292	149	0.11	-0.014	1	0	0.0130108	2	2	2	0.009116	0.0093933	0.0414582299935063	-0.000422517941202356	149	750	no	-6.77738336005888
Xesp_000249	158	0.0075589	37	0.08	0.003	1	0	0.0040681	2	1	1	0.002279	0.0023939	0.0606809511282079	0.0633318374410689	37	750	no	-8.77738336005888
Xesp_000250	3577	0.1767587	980	0.315	0.059	1	0	0.0821086	3	2	2	0.061293	0.0626977	0.0324828480121591	-0.0732707425155747	980	750	no	-4.02813387021328
Xesp_000251	1732	0.0933634	455	0.275	0.057	1	0	0.0358246	3	3	2	0.0289073	0.031552	0.124663655364117	0.0304564421448319	455	750	no	-5.11242232528761
Xesp_000252	836	0.0389531	209	0.217	0.059	1	0	0.016522	2	2	2	0.0127144	0.0129134	0.0217343079888058	-0.0380577470855107	209	750	no	-6.29739280776627
Xesp_000253	31380	2.8234354	7051	0.592	0.023	0.622618668365722	-0.120545189246699	0.8252557	9	9	9	0.5982368	0.7272589	0.281583190595753	-0.362820597929127	7051	750	no	-0.741211435609397
Xesp_000254	6011	0.3239895	1604	0.36	0.023	1	0	0.1616126	4	3	3	0.1062732	0.1177763	0.147748615535932	-0.0358301944370213	1604	750	no	-3.23415027131903
Xesp_000256	913	0.0386235	293	0.161	-0.00900000000000001	1	0	0.0231524	2	2	2	0.0178721	0.0181535	0.0220540543083861	-0.0270783259733228	293	750	no	-5.80614702648743
Xesp_000257	10754	0.7846326	2822	0.432	0.048	0.829338535860275	-0.0516432927002807	0.2576145	6	5	4	0.197793	0.2260948	0.192575821428219	-0.203463821634365	2822	750	no	-2.33793672563557
Xesp_000258	1801	0.0847902	522	0.243	0.025	1	0	0.0430131	2	2	2	0.0322658	0.0331459	0.0383604486533828	-0.0484791128625158	522	750	no	-4.95385039358984
Xesp_000259	77	0.0030378	22	0.024	-0.029	1	0	0.0026854	1	1	1	0.0013194	0.0013178	-0.0013464960025668	-3.8411874625691e-05	22	750	no	-9.56590227463541
Xesp_000260	236	0.0096476	70	0.095	0.00700000000000001	1	0	0.0055952	1	1	1	0.0041982	0.0041808	-0.00547475930408704	-0.0379138404905065	70	750	no	-7.89601338717563
Xesp_000261	57554	19.93931	7328	0.654	0.105	0.77616218469877	0.0149325758894199	1.2254827	21	19	14	0.8728559	1.845526	1.07987206305591	0.196412607541016	7328	750	yes	-0.196184596261683
Xesp_000262	1820	0.0777572	563	0.216	-0.00800000000000001	1	0	0.0482551	2	2	2	0.0345448	0.0349129	0.0151193608536175	-0.0543244363691588	563	750	no	-4.85538763050186
Xesp_000263	552	0.027936	178	0.032	-0.097	1	0	0.0214849	3	2	2	0.011395	0.0128252	0.165170879332623	0.122517146771704	178	750	no	-6.45545526517152
Xesp_000264	1339	0.0608648	385	0.173	-0.018	1	0	0.0398372	2	2	2	0.0236896	0.0243293	0.0378176108576955	-0.00809117730445953	385	750	no	-5.39960235096392
Xesp_000265	25458	2.1048522	5831	0.5	-0.00800000000000001	0.641314590859117	-0.11562224340205	0.7508433	8	6	6	0.470493	0.5599462	0.250921267664173	-0.28402905449933	5831	750	no	-1.08775483620648
Xesp_000266	355	0.0144841	107	0.11	0.004	1	0	0.0080341	2	1	1	0.0064772	0.0065555	0.0163430614857582	-0.0257437708822462	107	750	no	-7.27041399301938
Xesp_000267	6985	0.392019	1961	0.413	0.058	0.971837026447463	-0.0281629735525375	0.1620669	4	3	3	0.1279237	0.1333976	0.0602665656436209	-0.165087309723301	1961	750	no	-2.96664452257582
Xesp_000268	250	0.0109033	65	0.13	0.037	1	0	0.0040931	2	1	1	0.0039583	0.0040628	0.0342169281388316	0	65	750	no	-7.98090332611432
Xesp_000269	613	0.0255691	168	0.134	-0.00799999999999998	1	0	0.0163749	2	2	1	0.0101955	0.0103321	0.0184881697543772	-0.016748199719764	168	750	no	-6.61592366112622
Xesp_000274	415	0.017815	130	0.112	0.005	1	0	0.0091733	2	2	2	0.0079765	0.0082732	0.0502421030788093	0	130	750	no	-6.97002843800127
Xesp_000277	65	0.0027239	14	0.057	0.009	1	0	0.001084	1	1	1	0.0008396	0.000839	-0.000700898529058018	0	14	750	no	-10.2180102129194
Xesp_000279	22	0.0008698	6	0.034	0.006	1	0	0.0005704	1	1	1	0.0003598	0.0003597	-0.000190968958196353	0	6	750	no	-11.4405171929601
Xesp_000281	339	0.0140266	94	0.123	0.02	1	0	0.0076494	1	1	1	0.0056375	0.0056061	-0.00752815090016591	-0.0565436761592714	94	750	no	-7.47072875629407
